playerNr;period;nAnimals;animalName;treatment;firstEstimate;secondEstimate;p1;p2;p3;meanP;varP;skewP;age;gender;SocInfo
100;10;71;cricket;5;82;80;54;71;72;65.667;102.333;-0.381;;;0.122451479
100;11;88;ant;4;72;73;75;91;93;86.333;97.333;-0.367;;;0.069769064
100;12;59;bee;2;62;57;46;51;52;49.667;10.333;-0.343;;;0.405416363
100;13;93;flamingo;2;88;102;102;105;110;105.667;16.333;0.16;;;0.792437879
100;14;99;crane;5;89;99;101;102;120;107.667;114.333;0.381;;;0.53570472
100;15;58;cricket;4;65;49;46;47;64;52.333;102.333;0.381;;;1.263.124.655
100;16;79;ant;5;72;82;79;81;97;85.667;97.333;0.367;;;0.731689471
100;17;50;bee;4;42;57;43;59;60;54;91;-0.38;;;Jan 25
100;18;69;flamingo;6;71;72;24;73;101;66;1519;-0.174;;;-0.2
100;19;52;crane;4;75;74;54;55;72;60.333;102.333;0.381;;;0.068180269
100;20;97;cricket;6;75;93;81;95;133;103;724;0.271;;;0.642857143
100;21;71;ant;2;73;70;56;57;62;58.333;10.333;0.343;;;0.204540806
100;22;97;bee;6;86;77;57;65;73;65;64;0;;;0.428571429
100;23;89;flamingo;3;99;101;69;79;89;79;100;0;;;-0.1
100;24;93;crane;3;102;101;71;81;91;81;100;0;;;0.047619048
100;25;58;cricket;2;60;51;45;48;51;48;9;0;;;0.75
100;26;53;ant;6;47;44;38;40;64;47.333;209.333;0.377;;;-9.009.009.009
100;27;80;bee;3;90;85;62;71;82;71.667;100.333;0.066;;;0.272732231
100;28;58;flamingo;4;70;68;50;51;68;56.333;102.333;0.381;;;0.146337894
100;29;86;crane;2;110;100;85;88;91;88;9;0;;;0.454545455
100;30;70;cricket;3;72;69;48;58;68;58;100;0;;;0.214285714
100;31;93;ant;1;71;71;85;;;;;;;;0
100;32;78;bee;1;77;78;91;;;;;;;;0.071428571
100;33;59;flamingo;1;75;75;60;;;;;;;;0
100;34;74;crane;1;95;99;76;;;;;;;;-0.210526316
100;35;69;cricket;1;65;72;77;;;;;;;;0.583333333
100;36;60;ant;7;55;59;56;66;76;66;100;0;;;0.363636364
100;37;77;bee;7;85;75;57;72;75;68;93;-0.343;;;0.588235294
100;38;93;flamingo;7;60;73;68;73;75;72;13;-0.256;;;1.083.333.333
100;39;85;crane;7;100;103;63;86;104;84.333;422.333;-0.081;;;-0.191485288
100;40;58;cricket;7;47;66;48;64;66;59.333;97.333;-0.367;41;2;1.540.582.178
101;1;60;ant;7;35;35;36;37;54;42.333;102.333;0.381;;;0
101;2;77;bee;7;57;63;62;63;80;68.333;102.333;0.381;;;0.529427336
101;3;93;flamingo;7;70;82;81;84;87;84;9;0;;;0.857142857
101;4;85;crane;7;85;110;56;115;121;97.333;1.290.333;-0.373;;;2.027.081.813
101;5;58;cricket;7;38;48;39;55;56;50;91;-0.38;;;0.833333333
101;6;98;ant;6;42;42;30;41;43;38;49;-0.35;;;0
101;7;77;bee;5;36;37;37;38;55;43.333;102.333;0.381;;;0.136369835
101;8;98;flamingo;5;41;46;44;48;63;51.667;100.333;0.317;;;0.468735352
101;9;85;crane;6;51;92;77;101;121;99.667;485.333;-0.06;;;0.842459983
101;10;84;cricket;6;34;45;64;66;121;83.667;1.046.333;0.383;;;0.221475024
101;11;60;ant;3;25;26;26;28;44;32.667;97.333;0.367;;;0.130429112
101;12;98;bee;6;37;45;70;74;100;81.333;265.333;0.359;;;0.180452485
101;13;50;flamingo;6;30;31;25;43;65;44.333;401.333;0.066;;;0.069769064
101;14;62;crane;6;41;48;44;71;75;63.333;284.333;-0.361;;;0.313437514
101;15;71;cricket;5;30;35;33;36;51;40;93;0.343;;;0.5
101;16;88;ant;4;32;36;33;48;52;44.333;100.333;-0.317;;;0.32433309
101;17;59;bee;2;40;45;45;48;51;48;9;0;;;0.625
101;18;93;flamingo;2;51;57;59;60;65;61.333;10.333;0.343;;;0.580663892
101;19;99;crane;5;62;69;69;70;87;75.333;102.333;0.381;;;0.525013125
101;20;58;cricket;4;38;46;39;55;56;50;91;-0.38;;;0.666666667
101;21;79;ant;5;32;36;33;34;51;39.333;102.333;0.381;;;0.54547934
101;22;50;bee;4;36;42;37;53;54;48;91;-0.38;;;0.5
101;23;69;flamingo;6;47;48;37;45;67;49.667;241.333;0.273;;;0.374953131
101;24;52;crane;4;44;53;45;61;63;56.333;97.333;-0.367;;;0.729749453
101;25;97;cricket;6;64;94;20;97;98;71.667;2.002.333;-0.385;;;3.912.873.353
101;26;71;ant;2;54;65;62;64;68;64.667;9.333;0.208;;;1.031.217.774
101;27;97;bee;6;48;60;66;68;95;76.333;262.333;0.378;;;0.423534395
101;28;89;flamingo;3;57;66;58;69;78;68.333;100.333;-0.066;;;0.794141004
101;29;93;crane;3;49;53;51;55;70;58.667;100.333;0.317;;;0.413778835
101;30;58;cricket;2;43;51;48;53;54;51.667;10.333;-0.343;;;0.923041421
101;31;53;ant;6;39;46;32;49;64;48.333;256.333;-0.042;;;0.750026787
101;32;80;bee;3;57;64;58;68;78;68;100;0;;;0.636363636
101;33;58;flamingo;4;44;52;45;61;63;56.333;97.333;-0.367;;;0.64866618
101;34;86;crane;2;64;74;73;77;80;76.667;12.333;-0.094;;;0.789452909
101;35;70;cricket;3;53;60;54;64;74;64;100;0;;;0.636363636
101;36;93;ant;1;53;55;64;;;;;;;;0.181818182
101;37;78;bee;1;40;42;47;;;;;;;;0.285714286
101;38;59;flamingo;1;32;35;38;;;;;;;;0.5
101;39;74;crane;1;55;58;65;;;;;;;;0.3
101;40;69;cricket;1;49;53;59;;;;;;50;1;0.4
102;1;60;ant;7;56;57;57;67;77;67;100;0;;;0.090909091
102;2;77;bee;7;65;71;71;72;89;77.333;102.333;0.381;;;0.486499635
102;3;93;flamingo;7;61;75;70;74;76;73.333;9.333;-0.208;;;1.135.165.815
102;4;85;crane;7;84;87;65;91;100;85.333;330.333;-0.281;;;2.250.562.641
102;5;58;cricket;7;86;73;61;64;80;68.333;104.333;0.348;;;0.735835173
102;6;93;ant;1;85;93;100;;;;;;;;0.533333333
102;7;78;bee;1;80;72;63;;;;;;;;0.470588235
102;8;59;flamingo;1;50;54;60;;;;;;;;0.4
102;9;74;crane;1;86;80;69;;;;;;;;0.352941176
102;10;69;cricket;1;60;64;72;;;;;;;;0.333333333
102;11;98;ant;6;80;78;39;73;109;73.667;1.225.333;0.019;;;0.315806095
102;12;77;bee;5;66;69;72;75;91;79.333;104.333;0.348;;;0.225005625
102;13;98;flamingo;5;86;95;97;98;115;103.333;102.333;0.381;;;0.519240755
102;14;85;crane;6;103;104;60;88;104;84;496;-0.174;;;-0.052631579
102;15;84;cricket;6;74;78;35;65;90;63.333;758.333;-0.06;;;-0.374988282
102;16;60;ant;3;57;57;60;70;80;70;100;0;;;0
102;17;98;bee;6;112;106;67;77;102;82;325;0.256;;;0.2
102;18;50;flamingo;6;33;36;12;38;65;38.333;702.333;0.013;;;0.562535158
102;19;62;crane;6;59;60;57;71;77;68.333;105.333;-0.242;;;0.107146684
102;20;71;cricket;5;65;70;72;73;90;78.333;102.333;0.381;;;0.375009375
102;21;88;ant;4;84;88;90;107;108;101.667;102.333;-0.381;;;0.226410822
102;22;59;bee;2;47;51;53;57;59;56.333;9.333;-0.208;;;0.428586735
102;23;93;flamingo;2;108;95;84;85;90;86.333;10.333;0.343;;;0.599990769
102;24;99;crane;5;99;121;111;115;130;118.667;100.333;0.317;;;1.118.625.108
102;25;58;cricket;4;75;67;54;55;72;60.333;102.333;0.381;;;0.545442149
102;26;79;ant;5;71;76;79;80;97;85.333;102.333;0.381;;;0.348845322
102;27;50;bee;4;60;50;41;43;59;47.667;97.333;0.367;;;0.810832725
102;28;69;flamingo;6;71;77;24;73;101;66;1519;-0.174;;;-1.2
102;29;52;crane;4;63;44;43;45;61;49.667;97.333;0.367;;;1.425.035.626
102;30;97;cricket;6;101;103;85;89;114;96;247;0.357;;;-0.4
102;31;71;ant;2;89;74;69;70;75;71.333;10.333;0.343;;;0.849040584
102;32;97;bee;6;96;116;110;122;126;119.333;69.333;-0.287;;;0.857155102
102;33;89;flamingo;3;112;105;80;90;100;90;100;0;;;0.318181818
102;34;93;crane;3;95;91;65;75;85;75;100;0;;;0.2
102;35;58;cricket;2;54;60;62;65;67;64.667;6.333;-0.13;;;0.562482422
102;36;53;ant;6;47;42;38;40;64;47.333;209.333;0.377;;;-1.501.501.502
102;37;80;bee;3;96;91;66;76;86;76;100;0;;;0.25
102;38;58;flamingo;4;46;54;47;63;65;58.333;97.333;-0.367;;;0.64866618
102;39;86;crane;2;95;90;73;76;79;76;9;0;;;0.263157895
102;40;70;cricket;3;73;70;48;58;68;58;100;0;39;2;0.2
103;1;93;ant;1;62;68;74;0;0;0;0;0;;;0.5
103;2;78;bee;1;58;62;70;;;;;;;;0.333333333
103;3;59;flamingo;1;43;46;52;;;;;;;;0.333333333
103;4;74;crane;1;56;59;67;;;;;;;;0.272727273
103;5;69;cricket;1;47;47;56;;;;;;;;0
103;6;98;ant;6;58;58;23;46;60;43;349;-0.156;;;0
103;7;77;bee;5;62;64;67;69;85;73.667;97.333;0.367;;;0.171423674
103;8;98;flamingo;5;71;74;79;80;97;85.333;102.333;0.381;;;0.209307193
103;9;85;crane;6;75;83;103;105;106;104.667;2.333;-0.208;;;0.269659891
103;10;84;cricket;6;56;56;25;58;63;48.667;426.333;-0.36;;;0
103;11;60;ant;3;41;41;42;45;60;49;93;0.343;;;0
103;12;98;bee;6;70;75;68;100;113;93.667;536.333;-0.253;;;0.21126463
103;13;50;flamingo;6;40;40;44;70;73;62.333;254.333;-0.37;;;0
103;14;62;crane;6;55;55;42;46;60;49.333;89.333;0.309;;;0
103;15;71;cricket;5;55;57;60;61;78;66.333;102.333;0.381;;;0.176475779
103;16;88;ant;4;71;71;73;90;91;84.667;102.333;-0.381;;;0
103;17;59;bee;2;45;45;50;55;57;54;13;-0.256;;;0
103;18;93;flamingo;2;78;85;91;93;97;93.667;9.333;0.208;;;0.446799004
103;19;99;crane;5;75;75;82;86;101;89.667;100.333;0.317;;;0
103;20;58;cricket;4;42;42;43;59;61;54.333;97.333;-0.367;;;0
103;21;79;ant;5;50;50;54;56;72;60.667;97.333;0.367;;;0
103;22;50;bee;4;54;54;35;37;53;41.667;97.333;0.367;;;0
103;23;69;flamingo;6;62;62;54;66;75;65;111;-0.094;;;0
103;24;52;crane;4;41;41;42;58;60;53.333;97.333;-0.367;;;0
103;25;97;cricket;6;62;65;67;100;114;93.667;582.333;-0.244;;;0.094735845
103;26;71;ant;2;46;49;52;56;58;55.333;9.333;-0.208;;;0.321440051
103;27;97;bee;6;63;63;24;67;71;54;679;-0.375;;;0
103;28;89;flamingo;3;61;61;63;74;83;73.333;100.333;-0.066;;;0
103;29;93;crane;3;62;62;65;75;85;75;100;0;;;0
103;30;58;cricket;2;43;46;48;53;54;51.667;10.333;-0.343;;;0.346140533
103;31;53;ant;6;46;46;54;55;59;56;7;0.324;;;0
103;32;80;bee;3;59;59;61;71;81;71;100;0;;;0
103;33;58;flamingo;4;53;53;54;70;71;65;91;-0.38;;;0
103;34;86;crane;2;63;68;73;75;79;75.667;9.333;0.208;;;0.394726455
103;35;70;cricket;3;62;62;63;74;83;73.333;100.333;-0.066;;;0
103;36;60;ant;7;41;57;42;45;60;49;93;0.343;;;2
103;37;77;bee;7;53;63;57;59;75;63.667;97.333;0.367;;;0.937470704
103;38;93;flamingo;7;110;86;84;89;91;88;13;-0.256;;;1.090.909.091
103;39;85;crane;7;77;70;68;70;108;82;508;0.381;;;-1.4
103;40;58;cricket;7;46;51;47;61;66;58;97;-0.276;54;1;0.416666667
105;1;98;ant;6;80;80;39;73;109;73.667;1.225.333;0.019;;;0
105;2;77;bee;5;65;75;71;72;89;77.333;102.333;0.381;;;0.810832725
105;3;98;flamingo;5;85;90;96;97;114;102.333;102.333;0.381;;;0.288467086
105;4;85;crane;6;70;68;59;63;66;62.667;12.333;-0.094;;;0.27273967
105;5;84;cricket;6;55;55;72;85;108;88.333;332.333;0.177;;;0
105;6;60;ant;3;50;51;51;60;71;60.667;100.333;0.066;;;0.09374707
105;7;98;bee;6;65;65;22;95;119;78.667;2.552.333;-0.29;;;0
105;8;50;flamingo;6;40;45;44;70;73;62.333;254.333;-0.37;;;0.223883939
105;9;62;crane;6;60;60;62;74;85;73.667;132.333;-0.029;;;0
105;10;71;cricket;5;66;67;73;74;91;79.333;102.333;0.381;;;0.075001875
105;11;88;ant;4;70;71;73;89;91;84.333;97.333;-0.367;;;0.069769064
105;12;59;bee;2;45;45;50;55;57;54;13;-0.256;;;0
105;13;93;flamingo;2;71;75;83;84;89;85.333;10.333;0.343;;;0.279076258
105;14;99;crane;5;90;93;101;105;120;108.667;100.333;0.317;;;0.160711416
105;15;58;cricket;4;45;46;46;61;64;57;93;-0.343;;;0.083333333
105;16;79;ant;5;67;68;73;77;92;80.667;100.333;0.317;;;0.073168947
105;17;50;bee;4;45;47;46;60;65;57;97;-0.276;;;0.166666667
105;18;69;flamingo;6;62;62;54;66;75;65;111;-0.094;;;0
105;19;52;crane;4;45;46;46;63;64;57.667;102.333;-0.381;;;0.078945291
105;20;97;cricket;6;82;80;59;64;65;62.667;10.333;-0.343;;;0.103450059
105;21;71;ant;2;53;55;61;63;67;63.667;9.333;0.208;;;0.187494141
105;22;97;bee;6;80;79;66;73;96;78.333;246.333;0.301;;;0.599880024
105;23;89;flamingo;3;77;80;83;93;103;93;100;0;;;0.1875
105;24;93;crane;3;90;95;97;107;117;107;100;0;;;0.294117647
105;25;58;cricket;2;55;56;63;65;70;66;13;0.256;;;0.090909091
105;26;53;ant;6;53;53;52;53;87;64;397;0.384;;;0
105;27;80;bee;3;64;65;66;76;86;76;100;0;;;0.083333333
105;28;58;flamingo;4;50;51;51;68;69;62.667;102.333;-0.381;;;0.078945291
105;29;86;crane;2;90;89;69;72;75;72;9;0;;;0.055555556
105;30;70;cricket;3;59;60;61;71;81;71;100;0;;;0.083333333
105;31;60;ant;7;39;41;40;42;58;46.667;97.333;0.367;;;0.260858224
105;32;77;bee;7;79;67;51;68;69;62.667;102.333;-0.381;;;0.734708872
105;33;93;flamingo;7;60;70;68;73;75;72;13;-0.256;;;0.833333333
105;34;85;crane;7;140;98;65;85;121;90.333;805.333;0.181;;;0.845631909
105;35;58;cricket;7;22;37;26;42;44;37.333;97.333;-0.367;;;0.978282137
105;36;93;ant;1;85;85;100;;;;;;;;0
105;37;78;bee;1;75;75;90;;;;;;;;0
105;38;59;flamingo;1;65;65;52;;;;;;;;0
105;39;74;crane;1;85;85;68;;;;;;;;0
105;40;69;cricket;1;55;55;66;;;;;;29;2;0
107;1;60;ant;7;86;77;60;70;80;70;100;0;;;0.5625
107;2;77;bee;7;82;71;54;71;72;65.667;102.333;-0.381;;;0.673483132
107;3;93;flamingo;7;106;89;81;86;87;84.667;10.333;-0.343;;;0.796887451
107;4;85;crane;7;80;85;79;92;110;93.667;242.333;0.106;;;0.365844735
107;5;58;cricket;7;52;61;53;69;71;64.333;97.333;-0.367;;;0.729749453
107;6;98;ant;6;64;64;35;52;112;66.333;1.636.333;0.31;;;0
107;7;77;bee;5;65;75;71;72;89;77.333;102.333;0.381;;;0.810832725
107;8;98;flamingo;5;58;61;63;65;81;69.667;97.333;0.367;;;0.25713551
107;9;85;crane;6;65;65;56;58;67;60.333;34.333;0.335;;;0
107;10;84;cricket;6;55;63;72;85;108;88.333;332.333;0.177;;;0.2400024
107;11;60;ant;3;50;50;51;60;71;60.667;100.333;0.066;;;0
107;12;98;bee;6;51;52;67;81;106;84.667;390.333;0.179;;;0.029702676
107;13;50;flamingo;6;45;40;20;50;84;51.333;1.025.333;0.042;;;-0.789515238
107;14;62;crane;6;48;48;41;51;65;52.333;145.333;0.109;;;0
107;15;71;cricket;5;48;49;51;53;69;57.667;97.333;0.367;;;0.103444709
107;16;88;ant;4;56;63;57;73;75;68.333;97.333;-0.367;;;0.567582908
107;17;59;bee;2;46;46;52;56;58;55.333;9.333;-0.208;;;0
107;18;93;flamingo;2;62;65;71;75;77;74.333;9.333;-0.208;;;0.243249818
107;19;99;crane;5;69;74;77;78;95;83.333;102.333;0.381;;;0.348845322
107;20;58;cricket;4;41;41;42;58;60;53.333;97.333;-0.367;;;0
107;21;79;ant;5;50;50;54;56;72;60.667;97.333;0.367;;;0
107;22;50;bee;4;37;38;38;53;57;49.333;100.333;-0.317;;;0.081083273
107;23;69;flamingo;6;49;48;38;64;86;62.667;577.333;-0.055;;;-0.073168947
107;24;52;crane;4;46;44;47;63;65;58.333;97.333;-0.367;;;-0.162166545
107;25;97;cricket;6;55;55;97;104;112;104.333;56.333;0.044;;;0
107;26;71;ant;2;56;57;64;68;70;67.333;9.333;-0.208;;;0.088237889
107;27;97;bee;6;58;58;24;85;120;76.333;2.360.333;-0.173;;;0
107;28;89;flamingo;3;57;62;58;69;78;68.333;100.333;-0.066;;;0.441189447
107;29;93;crane;3;66;68;69;78;89;78.667;100.333;0.066;;;0.157890582
107;30;58;cricket;2;44;40;49;54;55;52.667;10.333;-0.343;;;-0.461520711
107;31;53;ant;6;51;49;33;52;54;46.333;134.333;-0.372;;;0.428540819
107;32;80;bee;3;55;55;56;66;76;66;100;0;;;0
107;33;58;flamingo;4;56;56;58;74;75;69;91;-0.38;;;0
107;34;86;crane;2;66;71;76;79;83;79.333;12.333;0.094;;;0.375009375
107;35;70;cricket;3;61;61;63;74;83;73.333;100.333;-0.066;;;0
107;36;93;ant;1;69;70;84;;;;;;;;0.066666667
107;37;78;bee;1;60;60;72;;;;;;;;0
107;38;59;flamingo;1;51;50;60;;;;;;;;-0.111111111
107;39;74;crane;1;63;67;76;;;;;;;;0.307692308
107;40;69;cricket;1;50;50;60;;;;;;34;2;0
108;1;60;ant;7;43;47;44;48;63;51.667;100.333;0.317;;;0.461520711
108;2;77;bee;7;30;31;31;32;48;37;91;0.38;;;0.142857143
108;3;93;flamingo;7;74;89;85;90;91;88.667;10.333;-0.343;;;1.022.704.029
108;4;85;crane;7;84;89;65;91;100;85.333;330.333;-0.281;;;3.750.937.734
108;5;58;cricket;7;72;62;50;54;69;57.667;100.333;0.317;;;0.697690644
108;6;93;ant;1;55;60;67;;;;;;;;0.416666667
108;7;78;bee;1;57;61;68;;;;;;;;0.363636364
108;8;59;flamingo;1;52;54;64;;;;;;;;0.166666667
108;9;74;crane;1;67;74;80;;;;;;;;0.538461538
108;10;69;cricket;1;62;67;75;;;;;;;;0.384615385
108;11;98;ant;6;53;67;62;70;73;68.333;32.333;-0.268;;;0.913063327
108;12;77;bee;5;58;64;63;65;81;69.667;97.333;0.367;;;0.514271021
108;13;98;flamingo;5;69;79;76;78;94;82.667;97.333;0.367;;;0.731689471
108;14;85;crane;6;71;66;58;61;96;71.667;446.333;0.376;;;-7.496.251.874
108;15;84;cricket;6;70;75;42;66;108;72;1116;0.174;;;02. Mai
108;16;60;ant;3;57;68;60;70;80;70;100;0;;;0.846153846
108;17;98;bee;6;75;78;72;80;90;80.667;81.333;0.074;;;0.529380625
108;18;50;flamingo;6;53;52;30;50;65;48.333;308.333;-0.094;;;0.214270409
108;19;62;crane;6;56;55;44;47;66;52.333;142.333;0.358;;;0.272702482
108;20;71;cricket;5;65;75;72;73;90;78.333;102.333;0.381;;;0.75001875
108;21;88;ant;4;70;81;73;89;91;84.333;97.333;-0.367;;;0.767459708
108;22;59;bee;2;61;49;45;50;51;48.667;10.333;-0.343;;;0.97299927
108;23;93;flamingo;2;68;81;78;83;84;81.667;10.333;-0.343;;;0.951196312
108;24;99;crane;5;70;81;78;79;96;84.333;102.333;0.381;;;0.767459708
108;25;58;cricket;4;52;60;53;69;71;64.333;97.333;-0.367;;;0.64866618
108;26;79;ant;5;67;79;73;77;92;80.667;100.333;0.317;;;0.878027365
108;27;50;bee;4;44;52;45;60;62;55.667;86.333;-0.365;;;0.685694694
108;28;69;flamingo;6;63;64;53;55;80;62.667;226.333;0.377;;;-3.003.003.003
108;29;52;crane;4;48;57;49;65;67;60.333;97.333;-0.367;;;0.729749453
108;30;97;cricket;6;70;84;72;97;110;93;373;-0.198;;;0.608695652
108;31;71;ant;2;66;79;77;78;82;79;7;0.324;;;1
108;32;97;bee;6;75;69;24;64;76;54.667;741.333;-0.303;;;0.295086805
108;33;89;flamingo;3;71;82;75;86;95;85.333;100.333;-0.066;;;0.767459708
108;34;93;crane;3;70;82;75;85;95;85;100;0;;;0.8
108;35;58;cricket;2;53;63;61;63;67;63.667;9.333;0.208;;;0.937470704
108;36;53;ant;6;47;48;38;40;64;47.333;209.333;0.377;;;3.003.003.003
108;37;80;bee;3;69;82;75;79;94;82.667;100.333;0.317;;;0.951196312
108;38;58;flamingo;4;50;59;51;68;69;62.667;102.333;-0.381;;;0.710507618
108;39;86;crane;2;79;94;92;95;97;94.667;6.333;-0.13;;;0.957426438
108;40;70;cricket;3;51;59;52;62;72;62;100;0;52;1;0.727272727
109;1;93;ant;1;89;89;100;0;0;0;0;0;;;0
109;2;78;bee;1;80;70;65;;;;;;;;0.666666667
109;3;59;flamingo;1;73;65;58;;;;;;;;0.533333333
109;4;74;crane;1;95;94;76;;;;;;;;0.052631579
109;5;69;cricket;1;66;71;80;;;;;;;;0.357142857
109;6;98;ant;6;78;78;39;52;112;67.667;1.516.333;0.337;;;0
109;7;77;bee;5;86;76;57;72;75;68;93;-0.343;;;0.555555556
109;8;98;flamingo;5;100;95;68;83;87;79.333;100.333;-0.317;;;0.241931582
109;9;85;crane;6;80;84;79;92;110;93.667;242.333;0.106;;;0.292675788
109;10;84;cricket;6;69;69;40;60;74;58;292;-0.115;;;0
109;11;60;ant;3;45;50;46;51;65;54;97;0.276;;;0.555555556
109;12;98;bee;6;93;90;44;61;98;67.667;762.333;0.227;;;0.118422611
109;13;50;flamingo;6;37;45;47;48;65;53.333;102.333;0.381;;;0.489805914
109;14;62;crane;6;85;80;37;51;64;50.667;182.333;-0.025;;;0.145632482
109;15;71;cricket;5;60;60;65;67;83;71.667;97.333;0.367;;;0
109;16;88;ant;4;90;85;66;67;84;72.333;102.333;0.381;;;0.283013528
109;17;59;bee;2;43;47;49;51;55;51.667;9.333;0.208;;;0.461520711
109;18;93;flamingo;2;92;97;106;110;113;109.667;12.333;-0.094;;;0.283013528
109;19;99;crane;5;85;91;96;97;114;102.333;102.333;0.381;;;0.346160503
109;20;58;cricket;4;38;38;39;55;56;50;91;-0.38;;;0
109;21;79;ant;5;67;71;73;77;92;80.667;100.333;0.317;;;0.292675788
109;22;50;bee;4;36;40;37;53;54;48;91;-0.38;;;0.333333333
109;23;69;flamingo;6;73;70;27;43;58;42.667;240.333;-0.021;;;0.098902186
109;24;52;crane;4;50;55;51;67;69;62.333;97.333;-0.367;;;0.405416363
109;25;97;cricket;6;76;76;60;67;99;75.333;432.333;0.336;;;0
109;26;71;ant;2;66;70;77;78;82;79;7;0.324;;;0.307692308
109;27;97;bee;6;73;75;38;85;106;76.333;1.212.333;-0.233;;;0.600060006
109;28;89;flamingo;3;68;74;72;81;92;81.667;100.333;0.066;;;0.439013683
109;29;93;crane;3;89;95;97;107;117;107;100;0;;;0.333333333
109;30;58;cricket;2;38;41;42;47;48;45.667;10.333;-0.343;;;0.391287335
109;31;53;ant;6;34;35;26;33;38;32.333;36.333;-0.109;;;-0.599880024
109;32;80;bee;3;57;60;58;68;78;68;100;0;;;0.272727273
109;33;58;flamingo;4;49;55;50;66;68;61.333;97.333;-0.367;;;0.486499635
109;34;86;crane;2;95;86;73;76;79;76;9;0;;;0.473684211
109;35;70;cricket;3;43;44;45;47;63;51.667;97.333;0.367;;;0.115380178
109;36;60;ant;7;50;60;51;60;71;60.667;100.333;0.066;;;0.937470704
109;37;77;bee;7;96;81;65;82;83;76.667;102.333;-0.381;;;0.775875446
109;38;93;flamingo;7;76;90;89;91;94;91.333;6.333;0.13;;;0.913063327
109;39;85;crane;7;106;80;52;66;84;67.333;257.333;0.083;;;0.672407996
109;40;58;cricket;7;45;58;46;61;64;57;93;-0.343;58;2;1.083.333.333
112;1;98;ant;6;56;43;36;39;50;41.667;54.333;0.314;;;0.906997837
112;2;77;bee;5;71;80;79;80;96;85;91;0.38;;;0.642857143
112;3;98;flamingo;5;81;91;91;92;109;97.333;102.333;0.381;;;0.612257393
112;4;85;crane;6;95;66;40;41;108;63;1519;0.385;;;0.90625
112;5;84;cricket;6;85;82;46;58;108;70.667;1.081.333;0.328;;;0.209307193
112;6;60;ant;3;42;44;43;47;62;50.667;100.333;0.317;;;0.230760355
112;7;98;bee;6;87;89;30;88;101;73;1429;-0.334;;;-0.142857143
112;8;50;flamingo;6;39;37;23;33;42;32.667;90.333;-0.035;;;0.315806095
112;9;62;crane;6;68;66;53;65;82;66.667;212.333;0.113;;;1.500.375.094
112;10;71;cricket;5;76;66;49;65;67;60.333;97.333;-0.367;;;0.638284292
112;11;88;ant;4;81;85;83;100;101;94.667;102.333;-0.381;;;0.292675788
112;12;59;bee;2;50;58;57;59;64;60;13;0.256;;;0.8
112;13;93;flamingo;2;69;80;80;82;86;82.667;9.333;0.208;;;0.804858418
112;14;99;crane;5;80;90;90;91;108;96.333;102.333;0.381;;;0.612257393
112;15;58;cricket;4;45;47;46;61;64;57;93;-0.343;;;0.166666667
112;16;79;ant;5;71;79;79;80;97;85.333;102.333;0.381;;;0.558152515
112;17;50;bee;4;51;48;32;34;50;38.667;97.333;0.367;;;0.243249818
112;18;69;flamingo;6;52;55;51;57;82;63.333;270.333;0.328;;;0.264713668
112;19;52;crane;4;58;56;39;41;57;45.667;97.333;0.367;;;0.162166545
112;20;97;cricket;6;70;75;72;97;110;93;373;-0.198;;;0.217391304
112;21;71;ant;2;42;50;47;51;53;50.333;9.333;-0.208;;;0.960038402
112;22;97;bee;6;66;69;40;64;85;63;507;-0.044;;;-1
112;23;89;flamingo;3;80;91;86;96;106;96;100;0;;;0.6875
112;24;93;crane;3;84;97;91;101;111;101;100;0;;;0.764705882
112;25;58;cricket;2;51;60;59;60;65;61.333;10.333;0.343;;;0.870995839
112;26;53;ant;6;46;54;54;55;59;56;7;0.324;;;0.8
112;27;80;bee;3;80;93;86;96;107;96.333;110.333;0.032;;;0.795934611
112;28;58;flamingo;4;50;56;51;68;69;62.667;102.333;-0.381;;;0.473671745
112;29;86;crane;2;78;87;91;93;97;93.667;9.333;0.208;;;0.574455863
112;30;70;cricket;3;60;65;62;72;82;72;100;0;;;0.416666667
112;31;93;ant;1;76;85;90;;;;;;;;0.642857143
112;32;78;bee;1;71;75;85;;;;;;;;0.285714286
112;33;59;flamingo;1;51;54;60;;;;;;;;0.333333333
112;34;74;crane;1;84;82;67;;;;;;;;0.117647059
112;35;69;cricket;1;64;64;77;;;;;;;;0
112;36;60;ant;7;55;66;56;66;76;66;100;0;;;1
112;37;77;bee;7;54;59;57;59;75;63.667;97.333;0.367;;;0.517223544
112;38;93;flamingo;7;110;92;84;89;91;88;13;-0.256;;;0.818181818
112;39;85;crane;7;78;76;64;65;115;81.333;850.333;0.384;;;-0.600060006
112;40;58;cricket;7;60;51;41;43;59;47.667;97.333;0.367;48;2;0.729749453
113;1;60;ant;7;33;36;34;35;51;40;91;0.38;;;0.428571429
113;2;77;bee;7;53;57;57;59;75;63.667;97.333;0.367;;;0.374988282
113;3;93;flamingo;7;75;87;87;90;93;90;9;0;;;0.8
113;4;85;crane;7;88;88;62;85;115;87.333;706.333;0.087;;;0
113;5;58;cricket;7;45;51;46;61;64;57;93;-0.343;;;0.5
113;6;98;ant;6;66;66;33;51;73;52.333;401.333;0.066;;;0
113;7;77;bee;5;74;77;79;80;96;85;91;0.38;;;0.272727273
113;8;98;flamingo;5;93;105;103;108;122;111;97;0.276;;;0.666666667
